base_hp_config,subject,pool_type,run_id,pool_size,pool,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc
bs64_lr0.001_distCOV_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,8,pooled,12,4,8_4_7_10,1.6431070566177368,0.2729166666666666,1.6109843254089355,0.27,1.6089783906936646,0.22
bs64_lr0.001_distCOV_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,8,pooled,13,4,8_4_7_10,1.5107578039169312,0.3325,1.5781307220458984,0.24,1.6279155015945437,0.2
bs64_lr0.001_distCOV_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,8,pooled,14,4,8_4_7_10,1.6069546937942505,0.2070833333333333,1.607607364654541,0.19,1.6121038794517517,0.23
bs64_lr0.001_distCOV_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,9,single,10,1,9,0.3720299005508423,0.9433333333333334,0.3911653161048889,0.85,0.9211654663085938,0.65
bs64_lr0.001_distCOV_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,9,single,11,1,9,0.0184808988124132,0.9983333333333332,0.3256743252277374,0.88,0.992467761039734,0.68
bs64_lr0.001_distCOV_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,9,single,12,1,9,0.0069947596639394,0.9983333333333332,0.371626079082489,0.84,0.9822724759578704,0.69
bs64_lr0.001_distCOV_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,9,single,13,1,9,0.0390940010547637,0.995,0.2621519565582275,0.89,0.7360616624355316,0.74
bs64_lr0.001_distCOV_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,9,single,14,1,9,0.0153961097821593,0.995,0.3171672224998474,0.88,0.8191046714782715,0.72
bs64_lr0.001_distCOV_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,9,pooled,10,3,9_5_10,0.6762206554412842,0.9488888888888888,0.2604747414588928,0.9,0.7708255350589752,0.77
bs64_lr0.001_distCOV_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,9,pooled,11,3,9_5_10,0.9594298601150512,0.8433333333333334,0.2127237021923065,0.92,0.618552029132843,0.8
bs64_lr0.001_distCOV_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,9,pooled,12,3,9_5_10,0.207655668258667,0.8216666666666667,0.2264390587806701,0.91,0.4592300057411194,0.83
bs64_lr0.001_distCOV_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,9,pooled,13,3,9_5_10,0.012621808797121,0.9466666666666668,0.1948425769805908,0.91,0.61875319480896,0.77
bs64_lr0.001_distCOV_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,9,pooled,14,3,9_5_10,0.4884018898010254,0.9472222222222222,0.2228768616914749,0.91,0.5130933225154877,0.81
bs64_lr0.001_distCOV_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,10,single,10,1,10,0.3855411410331726,0.935,1.3891215324401855,0.48,1.432295799255371,0.42
bs64_lr0.001_distCOV_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,10,single,11,1,10,0.1635796278715133,0.9816666666666668,1.4126123189926147,0.42,1.90214478969574,0.32
bs64_lr0.001_distCOV_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,10,single,12,1,10,0.6262637972831726,0.85,1.4542723894119265,0.45,1.4775801301002502,0.44
bs64_lr0.001_distCOV_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,10,single,13,1,10,0.5800761580467224,0.8533333333333334,1.3997095823287964,0.49,1.5100910067558289,0.47
bs64_lr0.001_distCOV_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,10,single,14,1,10,0.3545860350131988,0.9016666666666666,1.3414033651351929,0.47,1.512726902961731,0.4
bs64_lr0.001_distCOV_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,10,pooled,10,6,10_6_4_1_7_2,0.161567285656929,0.8855555555555555,1.020650863647461,0.61,0.9268427789211272,0.66
bs64_lr0.001_distCOV_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,10,pooled,11,6,10_6_4_1_7_2,1.059145212173462,0.6352777777777778,0.8862838745117188,0.64,0.977866232395172,0.59
bs64_lr0.001_distCOV_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,10,pooled,12,6,10_6_4_1_7_2,0.7110049724578857,0.6383333333333333,0.9006223678588867,0.67,0.8700554370880127,0.63
bs64_lr0.001_distCOV_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,10,pooled,13,6,10_6_4_1_7_2,1.184558391571045,0.6541666666666667,1.0187437534332275,0.61,1.029184341430664,0.63
bs64_lr0.001_distCOV_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,10,pooled,14,6,10_6_4_1_7_2,0.6134753823280334,0.6577777777777778,0.9618868231773376,0.66,0.8362247049808502,0.68
bs64_lr0.001_distCOV_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,11,single,10,1,11,0.1220158040523529,0.9733333333333334,1.0912070274353027,0.58,0.8144983947277069,0.64
bs64_lr0.001_distCOV_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,11,single,11,1,11,0.0727210342884063,0.995,0.9230358004570008,0.68,0.8753171563148499,0.72
bs64_lr0.001_distCOV_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,11,single,12,1,11,0.0666677951812744,0.9933333333333332,1.0476999282836914,0.6,0.7811392247676849,0.74
bs64_lr0.001_distCOV_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,11,single,13,1,11,0.0269482191652059,0.99,1.1213703155517578,0.57,1.0121169686317444,0.65
bs64_lr0.001_distCOV_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,11,single,14,1,11,0.0059480816125869,1.0,1.0668301582336426,0.54,0.8879885077476501,0.7
bs64_lr0.001_distCOV_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,11,pooled,10,1,11,0.1220158040523529,0.9733333333333334,1.0912070274353027,0.58,0.8144983947277069,0.64
bs64_lr0.001_distCOV_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,11,pooled,11,1,11,0.0727210342884063,0.995,0.9230358004570008,0.68,0.8753171563148499,0.72
bs64_lr0.001_distCOV_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,11,pooled,12,1,11,0.0666677951812744,0.9933333333333332,1.0476999282836914,0.6,0.7811392247676849,0.74
bs64_lr0.001_distCOV_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,11,pooled,13,1,11,0.0269482191652059,0.99,1.1213703155517578,0.57,1.0121169686317444,0.65
bs64_lr0.001_distCOV_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,11,pooled,14,1,11,0.0059480816125869,1.0,1.0668301582336426,0.54,0.8879885077476501,0.7
bs64_lr0.0001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,1,single,10,1,1,0.1840299218893051,0.9833333333333332,1.063747763633728,0.54,1.0608276724815369,0.59
bs64_lr0.0001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,1,single,11,1,1,0.5060573220252991,0.9166666666666666,1.086984634399414,0.62,1.0611788630485537,0.56
bs64_lr0.0001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,1,single,12,1,1,0.2098181843757629,0.9683333333333334,1.0964614152908323,0.61,1.0146836638450625,0.63
bs64_lr0.0001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,1,single,13,1,1,0.4553093612194061,0.92,1.043471336364746,0.6,0.8993357419967651,0.62
bs64_lr0.0001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,1,single,14,1,1,0.5270874500274658,0.9116666666666666,1.1283152103424072,0.62,0.8712057769298553,0.7
bs64_lr0.0001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,1,pooled,10,3,1_7_3,1.7486180067062378,0.76,0.8662527799606323,0.69,0.9669214189052582,0.72
bs64_lr0.0001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,1,pooled,11,3,1_7_3,0.5291127562522888,0.7383333333333333,0.963249444961548,0.67,0.8390636444091797,0.64
bs64_lr0.0001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,1,pooled,12,3,1_7_3,0.9469004273414612,0.6172222222222222,0.8862209320068359,0.67,0.8908334076404572,0.74
bs64_lr0.0001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,1,pooled,13,3,1_7_3,0.67259681224823,0.755,0.9137924909591676,0.65,0.8708839118480682,0.67
bs64_lr0.0001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,1,pooled,14,3,1_7_3,0.7398450970649719,0.8216666666666667,1.0658221244812012,0.6,0.9543090760707856,0.66
bs64_lr0.0001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,2,single,10,1,2,0.2420052140951156,0.955,1.546305537223816,0.39,1.112001210451126,0.68
bs64_lr0.0001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,2,single,11,1,2,0.2783148884773254,0.9566666666666668,1.3012760877609253,0.52,1.117150902748108,0.7
bs64_lr0.0001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,2,single,12,1,2,0.2294213622808456,0.9666666666666668,1.03568696975708,0.68,0.7950801849365234,0.73
bs64_lr0.0001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,2,single,13,1,2,0.2226683944463729,0.98,1.187569499015808,0.5,1.033648431301117,0.7
bs64_lr0.0001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,2,single,14,1,2,0.2204292863607406,0.985,0.9799476861953736,0.64,0.9102681279182434,0.78
bs64_lr0.0001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,2,pooled,10,3,2_1_11,0.9080509543418884,0.9,1.0322504043579102,0.57,0.6631838381290436,0.76
bs64_lr0.0001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,2,pooled,11,3,2_1_11,0.4190428256988525,0.9383333333333334,1.1385247707366943,0.63,1.0137354731559751,0.69
bs64_lr0.0001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,2,pooled,12,3,2_1_11,0.3703304529190063,0.9522222222222222,1.0197263956069946,0.64,0.7820735275745392,0.77
bs64_lr0.0001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,2,pooled,13,3,2_1_11,1.3192445039749146,0.8766666666666667,1.1069035530090332,0.56,1.0309918820858002,0.62
bs64_lr0.0001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,2,pooled,14,3,2_1_11,1.4073197841644287,0.9533333333333334,1.0186092853546145,0.62,0.7404376864433289,0.75
bs64_lr0.0001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,3,single,10,1,3,1.6807162761688232,0.16,1.6139456033706665,0.15,1.6170474290847778,0.15
bs64_lr0.0001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,3,single,11,1,3,0.4248392283916473,0.9483333333333334,1.4944859743118286,0.4,1.4894111156463623,0.42
bs64_lr0.0001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,3,single,12,1,3,0.9549286365509032,0.7066666666666667,1.5375405550003052,0.28,1.5555612444877625,0.33
bs64_lr0.0001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,3,single,13,1,3,0.1881173700094223,0.9783333333333334,1.499025583267212,0.41,1.5429439544677734,0.37
bs64_lr0.0001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,3,single,14,1,3,1.0398753881454468,0.6983333333333334,1.562480926513672,0.32,1.5802050828933716,0.31
bs64_lr0.0001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,3,pooled,10,4,3_11_10_7,0.4462426006793976,0.9033333333333332,1.4340260028839111,0.37,1.7330999970436096,0.37
bs64_lr0.0001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,3,pooled,11,4,3_11_10_7,1.0718779563903809,0.5754166666666667,1.5582845211029053,0.31,1.6240450143814087,0.23
bs64_lr0.0001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,3,pooled,12,4,3_11_10_7,1.5314044952392578,0.29125,1.5955557823181152,0.24,1.600476861000061,0.25
bs64_lr0.0001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,3,pooled,13,4,3_11_10_7,0.8166126608848572,0.7504166666666666,1.5306308269500732,0.33,1.708600997924805,0.26
bs64_lr0.0001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,3,pooled,14,4,3_11_10_7,1.4812692403793335,0.4166666666666667,1.5777316093444824,0.27,1.6613035202026367,0.19
bs64_lr0.0001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,4,single,10,1,4,1.6265785694122314,0.22,1.606061935424805,0.2,1.612948656082153,0.2
bs64_lr0.0001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,4,single,11,1,4,1.621301531791687,0.1883333333333333,1.606053113937378,0.2,1.6074076890945437,0.2
bs64_lr0.0001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,4,single,12,1,4,1.6409811973571775,0.1566666666666666,1.6144498586654663,0.22,1.6102556586265564,0.18
bs64_lr0.0001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,4,single,13,1,4,1.6930111646652222,0.16,1.621994137763977,0.16,1.6219253540039062,0.16
bs64_lr0.0001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,4,single,14,1,4,1.637040615081787,0.21,1.6071045398712158,0.24,1.6077918410301208,0.23
bs64_lr0.0001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,4,pooled,10,6,4_11_7_8_1_2,1.6540135145187378,0.3288888888888889,1.5513038635253906,0.3,1.6173498034477234,0.21
bs64_lr0.0001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,4,pooled,11,6,4_11_7_8_1_2,1.474398851394653,0.365,1.562509059906006,0.3,1.676586627960205,0.28
bs64_lr0.0001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,4,pooled,12,6,4_11_7_8_1_2,1.494423270225525,0.2716666666666666,1.60147225856781,0.24,1.612150251865387,0.22
bs64_lr0.0001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,4,pooled,13,6,4_11_7_8_1_2,1.5136234760284424,0.3416666666666667,1.588191270828247,0.3,1.6262317895889282,0.19
